timestamp, power.draw [W]
Fri Aug 22 20:36:34 IDT 2025, 100 W
Fri Aug 22 20:36:35 IDT 2025, 99 W
Fri Aug 22 20:36:36 IDT 2025, 96 W
Fri Aug 22 20:36:37 IDT 2025, 98 W
Fri Aug 22 20:36:38 IDT 2025, 98 W
Fri Aug 22 20:36:39 IDT 2025, 104 W
Fri Aug 22 20:36:40 IDT 2025, 101 W
Fri Aug 22 20:36:41 IDT 2025, 108 W
Fri Aug 22 20:36:42 IDT 2025, 97 W
Fri Aug 22 20:36:43 IDT 2025, 101 W
Fri Aug 22 20:36:44 IDT 2025, 97 W
Fri Aug 22 20:36:45 IDT 2025, 97 W
Fri Aug 22 20:36:46 IDT 2025, 100 W
Fri Aug 22 20:36:47 IDT 2025, 98 W
Fri Aug 22 20:36:48 IDT 2025, 100 W
Fri Aug 22 20:36:49 IDT 2025, 98 W
Fri Aug 22 20:36:50 IDT 2025, 98 W
Fri Aug 22 20:36:51 IDT 2025, 96 W
Fri Aug 22 20:36:52 IDT 2025, 97 W
Fri Aug 22 20:36:53 IDT 2025, 103 W
Fri Aug 22 20:36:54 IDT 2025, 101 W
Fri Aug 22 20:36:55 IDT 2025, 97 W
Fri Aug 22 20:36:56 IDT 2025, 101 W
Fri Aug 22 20:36:57 IDT 2025, 100 W
Fri Aug 22 20:36:58 IDT 2025, 104 W
Fri Aug 22 20:36:59 IDT 2025, 101 W
Fri Aug 22 20:37:00 IDT 2025, 97 W
Fri Aug 22 20:37:01 IDT 2025, 97 W
Fri Aug 22 20:37:02 IDT 2025, 101 W
Fri Aug 22 20:37:03 IDT 2025, 98 W
Fri Aug 22 20:37:04 IDT 2025, 104 W
Fri Aug 22 20:37:05 IDT 2025, 95 W
Fri Aug 22 20:37:06 IDT 2025, 96 W
Fri Aug 22 20:37:07 IDT 2025, 98 W
Fri Aug 22 20:37:08 IDT 2025, 105 W
Fri Aug 22 20:37:09 IDT 2025, 96 W
Fri Aug 22 20:37:10 IDT 2025, 95 W
Fri Aug 22 20:37:11 IDT 2025, 95 W
Fri Aug 22 20:37:12 IDT 2025, 99 W
Fri Aug 22 20:37:13 IDT 2025, 102 W
Fri Aug 22 20:37:14 IDT 2025, 96 W
Fri Aug 22 20:37:15 IDT 2025, 96 W
Fri Aug 22 20:37:16 IDT 2025, 106 W
Fri Aug 22 20:37:17 IDT 2025, 100 W
Fri Aug 22 20:37:18 IDT 2025, 95 W
Fri Aug 22 20:37:19 IDT 2025, 103 W
Fri Aug 22 20:37:20 IDT 2025, 102 W
Fri Aug 22 20:37:21 IDT 2025, 96 W
Fri Aug 22 20:37:22 IDT 2025, 99 W
Fri Aug 22 20:37:23 IDT 2025, 97 W
Fri Aug 22 20:37:24 IDT 2025, 95 W
Fri Aug 22 20:37:25 IDT 2025, 103 W
Fri Aug 22 20:37:26 IDT 2025, 98 W
Fri Aug 22 20:37:27 IDT 2025, 98 W
Fri Aug 22 20:37:28 IDT 2025, 99 W
Fri Aug 22 20:37:29 IDT 2025, 101 W
Fri Aug 22 20:37:30 IDT 2025, 99 W
Fri Aug 22 20:37:31 IDT 2025, 94 W
Fri Aug 22 20:37:32 IDT 2025, 99 W
Fri Aug 22 20:37:33 IDT 2025, 99 W
Fri Aug 22 20:37:34 IDT 2025, 96 W
Fri Aug 22 20:37:35 IDT 2025, 105 W
Fri Aug 22 20:37:36 IDT 2025, 95 W
Fri Aug 22 20:37:37 IDT 2025, 97 W
Fri Aug 22 20:37:38 IDT 2025, 103 W
Fri Aug 22 20:37:39 IDT 2025, 94 W
Fri Aug 22 20:37:40 IDT 2025, 103 W
Fri Aug 22 20:37:41 IDT 2025, 102 W
Fri Aug 22 20:37:42 IDT 2025, 95 W
Fri Aug 22 20:37:43 IDT 2025, 93 W
Fri Aug 22 20:37:44 IDT 2025, 95 W
Fri Aug 22 20:37:45 IDT 2025, 94 W
Fri Aug 22 20:37:46 IDT 2025, 96 W
Fri Aug 22 20:37:47 IDT 2025, 100 W
Fri Aug 22 20:37:48 IDT 2025, 97 W
Fri Aug 22 20:37:49 IDT 2025, 98 W
Fri Aug 22 20:37:50 IDT 2025, 105 W
Fri Aug 22 20:37:51 IDT 2025, 94 W
Fri Aug 22 20:37:52 IDT 2025, 100 W
Fri Aug 22 20:37:53 IDT 2025, 98 W
Fri Aug 22 20:37:54 IDT 2025, 100 W
Fri Aug 22 20:37:55 IDT 2025, 96 W
Fri Aug 22 20:37:56 IDT 2025, 104 W
Fri Aug 22 20:37:57 IDT 2025, 100 W
Fri Aug 22 20:37:58 IDT 2025, 96 W
Fri Aug 22 20:37:59 IDT 2025, 98 W
Fri Aug 22 20:38:00 IDT 2025, 94 W
Fri Aug 22 20:38:01 IDT 2025, 97 W
Fri Aug 22 20:38:02 IDT 2025, 97 W
Fri Aug 22 20:38:03 IDT 2025, 101 W
Fri Aug 22 20:38:04 IDT 2025, 99 W
Fri Aug 22 20:38:05 IDT 2025, 98 W
