timestamp, power.draw [W]
Fri Mar 13 20:02:14 IST 2026, 231 W
Fri Mar 13 20:02:14 IST 2026, 227 W
Fri Mar 13 20:02:14 IST 2026, 225 W
Fri Mar 13 20:02:14 IST 2026, 234 W
Fri Mar 13 20:02:15 IST 2026, 231 W
Fri Mar 13 20:02:15 IST 2026, 226 W
Fri Mar 13 20:02:15 IST 2026, 225 W
Fri Mar 13 20:02:15 IST 2026, 234 W
Fri Mar 13 20:02:16 IST 2026, 231 W
Fri Mar 13 20:02:16 IST 2026, 226 W
Fri Mar 13 20:02:16 IST 2026, 225 W
Fri Mar 13 20:02:16 IST 2026, 234 W
Fri Mar 13 20:02:17 IST 2026, 231 W
Fri Mar 13 20:02:17 IST 2026, 226 W
Fri Mar 13 20:02:17 IST 2026, 224 W
Fri Mar 13 20:02:17 IST 2026, 234 W
Fri Mar 13 20:02:18 IST 2026, 231 W
Fri Mar 13 20:02:18 IST 2026, 226 W
Fri Mar 13 20:02:18 IST 2026, 225 W
Fri Mar 13 20:02:18 IST 2026, 234 W
Fri Mar 13 20:02:19 IST 2026, 230 W
Fri Mar 13 20:02:19 IST 2026, 226 W
Fri Mar 13 20:02:19 IST 2026, 225 W
Fri Mar 13 20:02:19 IST 2026, 233 W
Fri Mar 13 20:02:20 IST 2026, 231 W
Fri Mar 13 20:02:20 IST 2026, 226 W
Fri Mar 13 20:02:20 IST 2026, 225 W
Fri Mar 13 20:02:20 IST 2026, 234 W
Fri Mar 13 20:02:21 IST 2026, 231 W
Fri Mar 13 20:02:21 IST 2026, 226 W
Fri Mar 13 20:02:21 IST 2026, 225 W
Fri Mar 13 20:02:21 IST 2026, 233 W
Fri Mar 13 20:02:22 IST 2026, 233 W
Fri Mar 13 20:02:22 IST 2026, 228 W
Fri Mar 13 20:02:22 IST 2026, 226 W
Fri Mar 13 20:02:22 IST 2026, 237 W
Fri Mar 13 20:02:23 IST 2026, 279 W
Fri Mar 13 20:02:23 IST 2026, 304 W
Fri Mar 13 20:02:23 IST 2026, 225 W
Fri Mar 13 20:02:23 IST 2026, 234 W
Fri Mar 13 20:02:24 IST 2026, 232 W
Fri Mar 13 20:02:24 IST 2026, 227 W
Fri Mar 13 20:02:24 IST 2026, 226 W
Fri Mar 13 20:02:24 IST 2026, 234 W
Fri Mar 13 20:02:25 IST 2026, 433 W
Fri Mar 13 20:02:25 IST 2026, 479 W
Fri Mar 13 20:02:25 IST 2026, 467 W
Fri Mar 13 20:02:25 IST 2026, 280 W
Fri Mar 13 20:02:26 IST 2026, 532 W
Fri Mar 13 20:02:26 IST 2026, 531 W
Fri Mar 13 20:02:26 IST 2026, 533 W
Fri Mar 13 20:02:26 IST 2026, 540 W
Fri Mar 13 20:02:27 IST 2026, 540 W
Fri Mar 13 20:02:27 IST 2026, 536 W
Fri Mar 13 20:02:27 IST 2026, 538 W
Fri Mar 13 20:02:27 IST 2026, 544 W
Fri Mar 13 20:02:28 IST 2026, 232 W
Fri Mar 13 20:02:28 IST 2026, 227 W
Fri Mar 13 20:02:28 IST 2026, 228 W
Fri Mar 13 20:02:28 IST 2026, 234 W
