timestamp, power.draw [W]
Tue Nov 18 20:04:58 IST 2025, 226 W
Tue Nov 18 20:04:59 IST 2025, 226 W
Tue Nov 18 20:05:00 IST 2025, 226 W
Tue Nov 18 20:05:01 IST 2025, 226 W
Tue Nov 18 20:05:02 IST 2025, 226 W
Tue Nov 18 20:05:03 IST 2025, 225 W
Tue Nov 18 20:05:04 IST 2025, 225 W
Tue Nov 18 20:05:05 IST 2025, 226 W
Tue Nov 18 20:05:06 IST 2025, 226 W
Tue Nov 18 20:05:07 IST 2025, 226 W
Tue Nov 18 20:05:08 IST 2025, 226 W
Tue Nov 18 20:05:09 IST 2025, 226 W
Tue Nov 18 20:05:10 IST 2025, 225 W
Tue Nov 18 20:05:11 IST 2025, 461 W
Tue Nov 18 20:05:12 IST 2025, 236 W
Tue Nov 18 20:05:13 IST 2025, 226 W
Tue Nov 18 20:05:14 IST 2025, 523 W
Tue Nov 18 20:05:15 IST 2025, 530 W
Tue Nov 18 20:05:16 IST 2025, 532 W
Tue Nov 18 20:05:17 IST 2025, 534 W
Tue Nov 18 20:05:18 IST 2025, 228 W
Tue Nov 18 20:05:19 IST 2025, 544 W
Tue Nov 18 20:05:20 IST 2025, 546 W
Tue Nov 18 20:05:21 IST 2025, 546 W
Tue Nov 18 20:05:22 IST 2025, 226 W
Tue Nov 18 20:05:23 IST 2025, 226 W
Tue Nov 18 20:05:24 IST 2025, 226 W
Tue Nov 18 20:05:25 IST 2025, 227 W
Tue Nov 18 20:05:26 IST 2025, 226 W
Tue Nov 18 20:05:27 IST 2025, 226 W
Tue Nov 18 20:05:28 IST 2025, 226 W
Tue Nov 18 20:05:29 IST 2025, 226 W
Tue Nov 18 20:05:30 IST 2025, 233 W
Tue Nov 18 20:05:31 IST 2025, 227 W
Tue Nov 18 20:05:32 IST 2025, 524 W
Tue Nov 18 20:05:33 IST 2025, 526 W
Tue Nov 18 20:05:34 IST 2025, 528 W
Tue Nov 18 20:05:35 IST 2025, 228 W
Tue Nov 18 20:05:36 IST 2025, 226 W
Tue Nov 18 20:05:37 IST 2025, 226 W
Tue Nov 18 20:05:38 IST 2025, 226 W
Tue Nov 18 20:05:39 IST 2025, 232 W
Tue Nov 18 20:05:40 IST 2025, 226 W
Tue Nov 18 20:05:41 IST 2025, 227 W
Tue Nov 18 20:05:42 IST 2025, 225 W
Tue Nov 18 20:05:43 IST 2025, 226 W
Tue Nov 18 20:05:44 IST 2025, 226 W
Tue Nov 18 20:05:45 IST 2025, 530 W
Tue Nov 18 20:05:46 IST 2025, 542 W
Tue Nov 18 20:05:47 IST 2025, 545 W
Tue Nov 18 20:05:48 IST 2025, 543 W
Tue Nov 18 20:05:49 IST 2025, 227 W
Tue Nov 18 20:05:50 IST 2025, 227 W
Tue Nov 18 20:05:51 IST 2025, 226 W
Tue Nov 18 20:05:52 IST 2025, 468 W
Tue Nov 18 20:05:53 IST 2025, 544 W
Tue Nov 18 20:05:54 IST 2025, 541 W
Tue Nov 18 20:05:55 IST 2025, 259 W
Tue Nov 18 20:05:56 IST 2025, 227 W
Tue Nov 18 20:05:57 IST 2025, 226 W
Tue Nov 18 20:05:58 IST 2025, 226 W
Tue Nov 18 20:05:59 IST 2025, 226 W
Tue Nov 18 20:06:00 IST 2025, 229 W
Tue Nov 18 20:06:01 IST 2025, 555 W
Tue Nov 18 20:06:02 IST 2025, 528 W
Tue Nov 18 20:06:03 IST 2025, 529 W
Tue Nov 18 20:06:04 IST 2025, 531 W
Tue Nov 18 20:06:05 IST 2025, 543 W
Tue Nov 18 20:06:06 IST 2025, 227 W
Tue Nov 18 20:06:07 IST 2025, 226 W
Tue Nov 18 20:06:08 IST 2025, 226 W
Tue Nov 18 20:06:09 IST 2025, 226 W
Tue Nov 18 20:06:10 IST 2025, 254 W
Tue Nov 18 20:06:11 IST 2025, 236 W
Tue Nov 18 20:06:12 IST 2025, 227 W
Tue Nov 18 20:06:13 IST 2025, 547 W
Tue Nov 18 20:06:14 IST 2025, 548 W
Tue Nov 18 20:06:15 IST 2025, 547 W
Tue Nov 18 20:06:16 IST 2025, 228 W
Tue Nov 18 20:06:17 IST 2025, 227 W
Tue Nov 18 20:06:18 IST 2025, 227 W
