timestamp, power.draw [W]
Thu Jan  8 19:36:29 IST 2026, 87 W
Thu Jan  8 19:36:30 IST 2026, 88 W
Thu Jan  8 19:36:31 IST 2026, 87 W
Thu Jan  8 19:36:32 IST 2026, 91 W
Thu Jan  8 19:36:33 IST 2026, 89 W
Thu Jan  8 19:36:34 IST 2026, 89 W
Thu Jan  8 19:36:35 IST 2026, 90 W
Thu Jan  8 19:36:36 IST 2026, 88 W
Thu Jan  8 19:36:37 IST 2026, 89 W
Thu Jan  8 19:36:38 IST 2026, 87 W
Thu Jan  8 19:36:39 IST 2026, 91 W
Thu Jan  8 19:36:40 IST 2026, 89 W
Thu Jan  8 19:36:41 IST 2026, 91 W
Thu Jan  8 19:36:42 IST 2026, 88 W
Thu Jan  8 19:36:43 IST 2026, 91 W
Thu Jan  8 19:36:44 IST 2026, 89 W
Thu Jan  8 19:36:45 IST 2026, 264 W
Thu Jan  8 19:36:46 IST 2026, 260 W
Thu Jan  8 19:36:47 IST 2026, 91 W
Thu Jan  8 19:36:48 IST 2026, 249 W
Thu Jan  8 19:36:49 IST 2026, 252 W
Thu Jan  8 19:36:50 IST 2026, 257 W
Thu Jan  8 19:36:51 IST 2026, 90 W
Thu Jan  8 19:36:52 IST 2026, 87 W
Thu Jan  8 19:36:53 IST 2026, 248 W
Thu Jan  8 19:36:54 IST 2026, 251 W
Thu Jan  8 19:36:55 IST 2026, 251 W
Thu Jan  8 19:36:56 IST 2026, 249 W
Thu Jan  8 19:36:57 IST 2026, 250 W
Thu Jan  8 19:36:58 IST 2026, 91 W
Thu Jan  8 19:36:59 IST 2026, 89 W
Thu Jan  8 19:37:00 IST 2026, 90 W
Thu Jan  8 19:37:01 IST 2026, 88 W
Thu Jan  8 19:37:02 IST 2026, 90 W
Thu Jan  8 19:37:03 IST 2026, 89 W
Thu Jan  8 19:37:04 IST 2026, 85 W
Thu Jan  8 19:37:05 IST 2026, 264 W
Thu Jan  8 19:37:06 IST 2026, 261 W
Thu Jan  8 19:37:07 IST 2026, 252 W
Thu Jan  8 19:37:08 IST 2026, 253 W
Thu Jan  8 19:37:09 IST 2026, 250 W
Thu Jan  8 19:37:10 IST 2026, 247 W
Thu Jan  8 19:37:11 IST 2026, 88 W
Thu Jan  8 19:37:12 IST 2026, 89 W
Thu Jan  8 19:37:13 IST 2026, 90 W
Thu Jan  8 19:37:14 IST 2026, 85 W
Thu Jan  8 19:37:15 IST 2026, 90 W
Thu Jan  8 19:37:16 IST 2026, 163 W
Thu Jan  8 19:37:17 IST 2026, 92 W
Thu Jan  8 19:37:18 IST 2026, 262 W
Thu Jan  8 19:37:19 IST 2026, 264 W
Thu Jan  8 19:37:20 IST 2026, 263 W
Thu Jan  8 19:37:21 IST 2026, 255 W
Thu Jan  8 19:37:22 IST 2026, 251 W
Thu Jan  8 19:37:23 IST 2026, 252 W
Thu Jan  8 19:37:24 IST 2026, 256 W
Thu Jan  8 19:37:25 IST 2026, 251 W
Thu Jan  8 19:37:26 IST 2026, 245 W
Thu Jan  8 19:37:27 IST 2026, 249 W
Thu Jan  8 19:37:28 IST 2026, 93 W
Thu Jan  8 19:37:29 IST 2026, 90 W
Thu Jan  8 19:37:30 IST 2026, 91 W
Thu Jan  8 19:37:31 IST 2026, 90 W
Thu Jan  8 19:37:32 IST 2026, 91 W
Thu Jan  8 19:37:33 IST 2026, 137 W
Thu Jan  8 19:37:34 IST 2026, 311 W
Thu Jan  8 19:37:35 IST 2026, 250 W
Thu Jan  8 19:37:36 IST 2026, 251 W
Thu Jan  8 19:37:37 IST 2026, 247 W
Thu Jan  8 19:37:38 IST 2026, 251 W
Thu Jan  8 19:37:39 IST 2026, 250 W
Thu Jan  8 19:37:40 IST 2026, 246 W
Thu Jan  8 19:37:41 IST 2026, 249 W
Thu Jan  8 19:37:42 IST 2026, 248 W
Thu Jan  8 19:37:43 IST 2026, 251 W
Thu Jan  8 19:37:44 IST 2026, 91 W
